ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Cluster
454,1980,2,5,69508.0,1,0,300,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,1
1755,1988,0,5,45204.0,1,0,225,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,0
2075,1969,2,3,72460.0,0,0,301,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,3
4785,1970,4,5,77622.0,0,2,289,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,1
9076,1980,4,3,30732.0,1,0,88,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,0
7079,1962,2,2,63887.0,0,1,167,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,1
4653,1978,2,5,42011.0,1,0,547,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,0
7375,1976,2,5,51369.0,0,1,537,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,1
709,1952,2,2,51537.0,0,1,194,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,1
460,1972,4,3,79930.0,0,0,165,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,3
3726,1986,4,5,34320.0,1,0,326,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0
6798,1966,2,4,37070.0,1,1,414,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,1
5341,1962,0,2,81975.0,0,1,88,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,2
1606,1971,2,5,38590.0,1,0,311,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0
9617,1951,2,4,15033.0,0,0,330,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,0
3233,1965,4,3,62745.0,0,1,480,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,1
89,1975,0,3,22212.0,1,0,195,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,0
2936,1982,3,5,23661.0,1,0,87,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0
9449,1958,4,4,79761.0,0,1,83,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,1
7297,1973,2,4,7500.0,1,0,564,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,0
11004,1893,0,4,60182.0,0,1,353,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,0
313,1968,2,6,73455.0,0,0,604,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,3
9940,1958,2,5,64961.0,0,1,497,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,3
10735,1971,2,4,22804.0,1,0,656,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,0
9529,1990,2,3,73687.0,0,0,606,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,3
6439,1958,2,3,61074.0,0,1,357,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,1
7411,1964,4,3,31686.0,1,1,97,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,0
2176,1972,2,3,80134.0,1,0,418,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,2
9265,1953,2,3,75027.0,0,1,173,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,1
8867,1988,4,3,67546.0,0,0,657,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,3
8932,1969,3,5,65176.0,0,1,623,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,3
10236,1975,3,4,31160.0,1,0,338,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0
6340,1985,2,4,29938.0,1,0,582,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,0
10089,1974,2,2,102692.0,0,0,93,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,2
2227,1958,0,5,26490.0,0,0,468,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,0
10992,1967,2,5,75702.0,1,1,620,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,1
5304,1974,4,4,30899.0,1,0,278,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,0
309,1961,4,5,63342.0,0,1,339,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,1
3406,1964,2,4,45989.0,0,1,470,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,1
2661,1964,2,4,18701.0,1,1,75,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,0
3153,1957,4,4,40737.0,2,1,172,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0
10264,1979,2,2,15287.0,1,0,212,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,0
1184,1968,4,2,69674.0,0,2,461,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,1
4200,1970,3,3,44159.0,1,0,355,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,0
9396,1978,4,3,37717.0,1,0,495,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,0
2387,1952,3,5,43776.0,1,1,47,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,1
6690,1966,3,3,38179.0,1,1,287,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,0
1225,1963,2,3,80124.0,0,0,553,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,3
9703,1970,4,3,38097.0,1,1,319,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,0
291,1970,2,3,72940.0,0,0,399,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,3
4557,1970,2,5,22070.0,1,0,83,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,0
2379,1953,2,4,69267.0,0,0,468,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,3
5726,1983,3,4,31788.0,1,0,415,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,0
3066,1975,4,5,61905.0,0,1,69,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,1
6336,1960,2,3,29315.0,1,1,116,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,0
10967,1963,2,2,33378.0,1,1,111,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,0
2304,1963,4,5,66313.0,0,1,338,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,1
3445,1956,2,4,60714.0,0,0,344,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,3
7828,1981,3,5,77882.0,0,0,633,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,3
3762,1986,4,4,69867.0,0,0,28,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,3
4391,1968,3,2,63841.0,0,1,437,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,1
4669,1981,1,3,24480.0,1,0,220,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,0
10144,1976,2,5,51369.0,0,1,537,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,1
8652,1946,2,5,37760.0,0,0,657,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,0
1672,1974,4,5,65640.0,0,1,5,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,1
8962,1975,3,3,44319.0,1,1,351,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,0
9974,1974,2,3,30631.0,1,0,252,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,0
10983,1952,2,5,75278.0,0,0,609,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,3
8148,1956,3,5,50898.0,1,1,153,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0,1
10102,1966,2,6,79946.0,0,0,249,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,3
4697,1949,3,2,35416.0,0,0,272,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,1
9262,1984,0,5,32414.0,0,0,77,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0,0
7254,1969,2,5,38361.0,1,0,586,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,0
4543,1980,2,3,82497.0,0,0,659,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0,2
4927,1971,2,5,16626.0,2,0,305,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0,0
10451,1965,2,5,29672.0,1,1,244,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,0
2926,1952,3,5,55951.0,0,1,489,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0,1
2874,1988,0,2,35388.0,1,0,136,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0
9738,1986,3,5,42386.0,1,0,263,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,0
7119,1982,2,4,68627.0,0,0,240,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,3,11,0,3
3924,1965,4,2,57912.0,0,1,349,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,3,11,0,1
5827,1958,2,2,35246.0,1,1,330,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,0
5596,1956,0,5,58821.0,0,1,258,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,1
10812,1978,4,3,46377.0,1,0,5,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,0
1717,1988,2,4,39747.0,1,0,269,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0,0
9491,1984,2,5,23976.0,1,0,586,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0,0
9274,1961,3,3,80950.0,0,0,590,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,3,11,0,3
6609,1966,2,6,27038.0,0,0,381,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,3,11,1,0
6963,1947,2,4,77457.0,0,0,92,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0,2
4440,1964,3,3,64100.0,0,1,211,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,3,11,0,1
1379,1992,3,5,42670.0,0,0,571,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,3,11,0,0
10032,1976,2,2,12571.0,1,0,367,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,3,11,0,0
2826,1967,2,3,22574.0,2,1,604,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0
6320,1976,3,4,70893.0,0,0,111,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,3,11,0,3
3050,1966,2,3,54198.0,1,1,366,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,3,11,0,1
231,1956,3,5,28839.0,1,1,223,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,3,11,0,0
2392,1972,2,3,40321.0,1,1,619,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,0
9478,1985,2,4,66503.0,1,0,294,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,3,11,0,0
113,1951,2,3,30833.0,1,1,335,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,3,11,0,0
1802,1971,2,3,64795.0,0,1,344,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,3,11,0,1
520,1974,2,3,34421.0,1,0,11,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0
8275,1965,4,2,47025.0,1,1,176,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0
9750,1961,4,2,64325.0,0,1,134,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,3,11,0,1
2607,1953,2,4,40464.0,0,1,218,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,3,11,0,1
7214,1957,2,3,62187.0,0,0,98,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,3,11,0,3
5835,1976,4,2,14849.0,1,0,34,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,3,11,0,0
3896,1984,2,3,27255.0,1,0,150,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0
10350,1950,4,3,54432.0,2,1,181,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,3,11,0,0
7786,1986,4,4,29999.0,1,0,265,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,3,11,0,0
2861,1983,2,4,24072.0,1,0,329,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0
663,1989,4,4,33996.0,0,0,234,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,0
10675,1956,4,3,66334.0,0,1,51,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,3,11,1,1
2521,1971,3,3,35178.0,1,0,196,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,0
9592,1983,2,5,22010.0,1,0,636,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0
10151,1960,2,2,62204.0,0,2,255,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,3,11,0,3
7381,1968,2,2,75693.0,0,0,130,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,3,11,1,2
4099,1972,2,3,30675.0,1,0,259,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0
9560,1965,2,5,83003.0,0,0,49,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,3,11,1,2
1150,1899,4,5,83532.0,0,0,558,36,755,144,562,104,64,224,1,4,6,4,1,0,0,1,0,0,0,3,11,0,2
10172,1988,2,4,68655.0,0,0,208,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,3,11,0,3
11191,1986,2,2,41411.0,0,0,152,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,3,11,0,0
9707,1969,4,3,55212.0,0,1,495,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,1
6245,1950,4,5,59292.0,0,1,272,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,1
8234,1973,1,5,27190.0,1,0,316,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,3,11,1,0
1411,1952,2,2,82623.0,0,0,215,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,3,11,0,3
8553,1965,2,3,44300.0,1,1,486,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,3,11,0,0
1826,1970,2,2,84835.0,0,0,334,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,3,11,1,3
8842,1971,2,6,30372.0,1,1,541,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,0
11030,1976,3,3,33181.0,1,0,46,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,3,11,0,0
2579,1957,2,3,71113.0,0,1,366,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,3,11,0,1
175,1986,2,3,71952.0,1,0,196,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,2
9185,1966,4,4,69759.0,0,0,604,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,3,11,1,3
11056,1974,2,3,72099.0,0,0,581,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,3,11,0,3
9365,1976,4,4,60000.0,0,1,474,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,3,11,0,1
6201,1978,2,4,38643.0,1,1,626,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,3,11,0,0
2061,1955,2,3,50737.0,0,1,226,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,3,11,0,0
6184,1969,4,3,68462.0,0,0,261,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,3,11,0,3
6142,1943,3,3,65073.0,0,0,423,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,3,11,0,1
4107,1948,4,5,46681.0,0,2,168,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,3,11,0,1
7274,1957,2,3,78618.0,0,0,601,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,3,11,0,3
9336,1969,4,6,62187.0,0,1,458,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,3,11,0,1
2958,1978,2,3,28442.0,2,0,501,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,3,11,0,0
933,1978,4,3,37717.0,1,0,495,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,0
5837,1967,2,3,51479.0,1,1,607,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,3,11,0,1
10704,1969,2,4,54803.0,0,1,443,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,3,11,0,1
5125,1960,2,3,79530.0,0,0,352,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,3,11,0,3
4432,1976,2,2,31615.0,1,0,327,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0
5955,1962,2,5,72025.0,0,0,363,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,3,11,0,3
2928,1975,4,4,52614.0,0,1,20,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,1
5680,1984,0,3,35684.0,1,0,460,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0
10313,1975,2,3,48178.0,1,1,603,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,3,11,0,0
2557,1970,3,4,29548.0,1,0,621,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,3,11,0,0
1245,1966,2,4,63810.0,0,1,237,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,1
1519,1972,4,4,38578.0,1,1,463,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,3,11,1,0
10703,1975,3,4,46098.0,1,1,379,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,0
1726,1970,2,4,22585.0,0,0,370,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,3,11,1,0
4459,1989,2,4,30279.0,1,0,647,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0
1729,1961,4,5,66426.0,0,1,40,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,3,11,0,1
1517,1969,2,4,30822.0,1,0,291,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0
2098,1969,4,3,33581.0,2,0,153,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0
9543,1985,2,3,19986.0,1,0,301,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,0
6878,1954,2,6,27421.0,0,0,261,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,3,11,0,0
3310,1973,0,3,35688.0,2,1,466,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,0
2724,1981,3,4,36143.0,1,0,631,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,3,11,0,0
948,1971,2,4,10245.0,1,0,311,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,3,11,0,0
6720,1968,3,5,43795.0,0,1,340,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,3,11,1,1
6202,1960,2,5,63381.0,0,1,103,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,1
2066,1949,2,5,38823.0,0,1,639,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,3,11,0,0
9799,1968,4,2,83664.0,1,1,160,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,3,11,0,1
8318,1979,2,5,90300.0,0,0,46,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,3,11,0,2
5642,1979,3,5,62499.0,1,0,195,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,3,11,0,0
2669,1993,2,4,74293.0,0,0,74,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,3,11,0,3
455,1946,4,3,51012.0,0,0,372,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,0
7683,1968,3,3,70777.0,0,1,523,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,3,11,0,1
3428,1991,4,5,68682.0,0,0,127,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,3
7414,1971,2,3,43824.0,1,1,317,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,3,11,0,0
6354,1984,2,5,15345.0,1,0,657,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,3,11,1,0
798,1987,2,4,23442.0,1,0,518,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0
8213,1980,0,5,14515.0,1,0,192,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,3,11,1,0
2488,1956,0,2,31395.0,1,1,480,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,3,11,0,0
9999,1965,2,5,75276.0,0,0,579,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,3,11,0,3
7617,1974,2,4,42373.0,1,1,316,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,3,11,0,0
615,1960,2,5,30507.0,0,0,222,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,3,11,0,0
2552,1955,4,4,55521.0,1,2,471,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,3,11,1,1
194,1965,2,3,48006.0,1,1,184,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0
3645,1972,4,4,27213.0,1,0,639,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,3,11,1,0
8890,1971,4,2,65808.0,1,1,635,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,3,11,0,0
5049,1974,4,5,30351.0,1,0,119,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,3,11,0,0
9973,1963,2,3,50437.0,0,2,361,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,3,11,0,1
7301,1982,0,4,23616.0,1,0,363,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,3,11,1,0
10882,1976,2,3,53858.0,0,1,192,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,3,11,0,3
7030,1955,4,3,66465.0,0,1,630,1,1200,0,204,38,29,14,3,11,9,12,6,0,0,0,1,0,0,3,11,0,1
7422,1987,2,4,46923.0,1,0,466,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,3,11,0,0
3523,1962,2,5,75072.0,0,1,476,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,3,11,0,1
7106,1943,4,3,75865.0,0,0,652,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,3,11,0,3
6504,1975,0,5,19789.0,1,0,429,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,3,11,0,0
5067,1994,2,5,80134.0,0,0,286,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,3,11,0,2
4216,1981,2,4,91065.0,0,0,455,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,0,3,11,1,2
8581,1971,3,3,49505.0,1,1,91,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,3,11,0,1
5929,1973,4,3,37401.0,1,0,118,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0
3129,1983,2,3,30096.0,1,0,462,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,3,11,0,0
6528,1982,3,5,18492.0,1,0,97,75,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0
1361,1974,3,3,82584.0,0,0,75,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,0,3,11,1,2
6932,1941,4,3,93027.0,0,0,268,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,3,11,0,2
7284,1953,2,3,48686.0,1,2,87,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0
1340,1986,2,3,92910.0,0,0,505,42,551,137,792,179,103,33,1,6,7,13,1,0,1,1,1,0,0,3,11,0,2
8746,1989,2,3,75433.0,1,0,94,28,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,3,11,0,2
5987,1989,0,5,10404.0,1,0,74,52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,3,11,0,0
3767,1968,2,3,61314.0,0,1,526,1,378,0,189,97,172,172,2,5,5,12,3,0,0,0,0,0,0,3,11,0,3
3725,1961,4,4,84865.0,0,0,181,1,1248,16,349,43,16,16,1,2,4,9,4,0,1,1,1,1,0,3,11,1,2
4324,1989,2,3,42387.0,1,0,623,42,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0,3,11,0,1
238,1967,0,5,67309.0,1,1,476,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,3,11,0,1
